,Term,frequency
514,buenos,1
536,buttermilk,1
538,butternuts,1
539,butterscotch,1
543,bvvvievhvp,1
544,bx,1
545,bye,1
546,bypass,1
547,byrne,1
548,byzantine,1
550,cabin,1
515,buffs,1
513,buds,1
475,brimming,1
496,bruschetta,1
479,briny,1
480,brisket,1
481,bristol,1
483,brixton,1
484,broaden,1
486,brossi,1
491,browsing,1
492,bruges,1
493,brulee,1
495,brunches,1
498,brussel,1
512,buddhist,1
501,brva,1
502,bryn,1
503,bubbles,1
504,buchanan,1
505,buck,1
507,bucketfuls,1
508,bucks,1
509,buckwheat,1
510,buddha,1
511,buddhis,1
551,cabinet,1
552,cactus,1
553,cadogan,1
610,carrots,1
591,capon,1
595,caravans,1
596,caraway,1
598,cardiff,1
599,cards,1
600,care,1
602,cari,1
604,carl,1
605,carma,1
606,carnival,1
611,cartagena,1
554,caf,1
614,cassidy,1
618,castlebrac,1
622,categories,1
624,cathedral,1
625,catherine,1
626,cats,1
627,caught,1
629,cauliflowers,1
630,cause,1
631,cava,1
589,capers,1
587,cap,1
586,caorunn,1
585,canton,1
557,calabri,1
558,calamari,1
559,calcotada,1
561,california,1
562,calile,1
564,calls,1
566,calvados,1
567,cambodia,1
568,camel,1
569,cameron,1
571,campari,1
572,canada,1
573,canadia,1
575,canapes,1
576,cancellation,1
577,cancellations,1
578,cancer,1
579,candlelight,1
580,cannes,1
581,canoa,1
583,cant,1
476,brims,1
473,brighton,1
326,beneath,1
382,boat,1
368,bloomfield,1
370,blossoms,1
371,blue,1
374,bluffer,1
375,blustery,1
376,bmxq,1
377,bn,1
379,boarding,1
380,boast,1
381,boasts,1
383,bobywiqje,1
365,blocks,1
384,boi,1
385,boil,1
386,bolster,1
388,bombe,1
389,bon,1
390,bond,1
391,bonds,1
393,bones,1
394,bonfires,1
395,boo,1
367,bloom,1
364,block,1
472,brightens,1
339,bignon,1
327,benedict,1
328,benedictine,1
329,benzilan,1
330,berries,1
331,berrill,1
333,bes,1
334,beth,1
336,bhatia,1
337,bhutan,1
338,bigge,1
341,bill,1
363,blighty,1
345,birthplace,1
347,bistros,1
352,bitterness,1
354,bittersweet,1
355,blackberry,1
357,blanket,1
358,blast,1
359,blen,1
360,blend,1
362,bleu,1
397,bookings,1
400,boosting,1
402,borage,1
458,breezy,1
438,brash,1
439,brasserie,1
440,bravas,1
441,brave,1
442,bravo,1
444,bre,1
446,breadcrumbs,1
454,breath,1
455,breathe,1
457,breed,1
459,brekkie,1
403,boras,1
460,brett,1
461,breweries,1
462,brewers,1
463,brewery,1
464,brews,1
465,brick,1
466,brides,1
467,bridge,1
468,brie,1
470,briefly,1
437,brandy,1
436,brands,1
435,brandon,1
433,branch,1
404,bordelaise,1
405,border,1
406,boredom,1
407,borlotti,1
408,borneo,1
410,boss,1
411,botswana,1
414,bottom,1
415,bougna,1
416,bounce,1
417,boundless,1
418,bounty,1
420,bourget,1
423,bowerman,1
425,bowling,1
426,bowls,1
427,box,1
428,boxes,1
430,braeburn,1
431,braise,1
432,bram,1
1325,extravagance,1
1326,extravaganza,1
1327,ey,1
2225,locals,1
2207,liqueur,1
2210,livers,1
2211,lives,1
2213,liz,1
2215,ljsbqx,1
2216,lo,1
2217,load,1
2218,loads,1
2219,loaf,1
2223,loc,1
2227,lodge,1
2203,lingo,1
2229,logue,1
2231,lollies,1
2232,lollipops,1
2234,longer,1
2236,loo,1
2239,lorusso,1
2240,los,1
2243,louise,1
2244,louisiana,1
2245,lounge,1
2204,lingonberries,1
2202,lines,1
2249,lover,1
2182,levine,1
2165,lemak,1
2166,lemknuj,1
1,aarhus,1
2170,lemony,1
2171,lennon,1
2172,lent,1
2175,leopards,1
2176,lepa,1
2178,lets,1
2180,lettuce,1
2183,lgeebrcvux,1
2201,linen,1
2185,libo,1
2186,lidos,1
2187,lienhard,1
2188,lies,1
2190,lifestyle,1
2192,lift,1
2194,lights,1
2195,likens,1
2196,likes,1
2200,lineage,1
2246,loungers,1
2251,loves,1
1330,eytut,1
2309,manchego,1
2295,maker,1
2298,malaga,1
2299,malaysia,1
2300,malbec,1
2302,malls,1
2303,malt,1
2304,malteser,1
2305,maltesers,1
2306,mamma,1
2307,mamounia,1
2312,mangalorean,1
2290,mainland,1
2314,mangrove,1
2316,manor,1
2317,mansions,1
2321,mara,1
2322,maraschino,1
2323,marble,1
2325,marchand,1
2326,maremma,1
2327,margherita,1
2328,margot,1
2292,mak,1
2287,maid,1
2252,lovin,1
2267,lush,1
2253,lr,1
2254,lrygrft,1
2255,lt,1
2256,ltmt,1
2257,luca,1
2260,lucknam,1
2261,lucy,1
2262,lumpur,1
2264,lunches,1
2266,lurch,1
2269,lv,1
2286,mah,1
2270,lvouzy,1
2271,ly,1
2272,lyhptuiq,1
2273,lynx,1
2274,maasai,1
2277,madame,1
2278,madeleines,1
2279,maestro,1
2282,maggie,1
2283,magnet,1
2164,leith,1
2163,leice,1
2162,legs,1
2074,kits,1
2059,kerry,1
2060,kg,1
2063,kim,1
2064,kimberley,1
2065,kimchi,1
2067,kinds,1
2068,king,1
2070,kinti,1
2071,kiss,1
2072,kit,1
2075,kitts,1
2056,kempinski,1
2076,kk,1
2077,kmcx,1
2078,knees,1
2079,knighstbridge,1
2080,knock,1
2081,knockout,1
2084,ko,1
2086,koenig,1
2087,koffman,1
2088,kofte,1
2057,kennedys,1
2055,kemp,1
2161,legion,1
2040,kale,1
2027,julia,1
2028,julienne,1
2030,jumper,1
2032,jurors,1
2034,justice,1
2035,jutland,1
2036,jwi,1
2037,jxol,1
2038,jypu,1
2039,ka,1
2042,kandy,1
2054,keller,1
2043,karst,1
2044,kashmiri,1
2045,kaspar,1
2046,kataras,1
2047,kathryn,1
2049,kaya,1
2050,kdryxfsaf,1
2051,keb,1
2052,keeps,1
2053,kehoe,1
2089,koh,1
2091,korcula,1
2092,kqgptcxrz,1
2145,leaf,1
2127,lanna,1
2129,lashings,1
2130,lassi,1
2131,lassis,1
2134,laugh,1
2136,laundry,1
2138,lavender,1
2140,lawyer,1
2141,lay,1
2143,ldn,1
2146,leah,1
2093,krestovnikoff,1
2147,leanne,1
2148,leaping,1
2150,learner,1
2151,leathers,1
2152,leaves,1
2155,leeds,1
2156,leftovers,1
2158,legacy,1
2159,legen,1
2160,legends,1
2126,language,1
2125,langoustine,1
2124,lanes,1
2121,landscape,1
2094,kristy,1
2095,ktw,1
2096,kuala,1
2097,kudos,1
2098,kula,1
2099,kulfi,1
2100,kurtley,1
2101,kv,1
2102,kvprw,1
2104,kwwjhvrw,1
2105,kyamsuqmbz,1
2106,kyoto,1
2109,laden,1
2110,ladies,1
2111,lady,1
2112,lagerfeld,1
2113,lak,1
2114,lake,1
2116,laks,1
2117,lallakaur,1
2119,lambert,1
2333,marketing,1
2336,marmadukes,1
2337,marne,1
2572,nogb,1
2560,nice,1
2561,nichols,1
2562,nieves,1
2564,nightmares,1
2566,niland,1
2567,nines,1
2568,nlbhmc,1
2569,nmgkt,1
2570,nobody,1
2571,nods,1
2578,noncommittal,1
2556,newsstands,1
2580,noo,1
2581,nood,1
2583,noon,1
2584,nope,1
2585,nordon,1
2586,norm,1
2587,northumberland,1
2588,norway,1
2590,note,1
2592,nourishing,1
2559,nic,1
2555,newspaper,1
2522,nadqsgby,1
2536,nd,1
2524,nail,1
2525,nalv,1
2527,narisawa,1
2528,nasi,1
2529,nassau,1
2530,nassima,1
2531,nathan,1
2532,nation,1
2534,nbnwpq,1
2535,ncljn,1
2537,nduja,1
2553,newsagents,1
2538,ne,1
2539,nectar,1
2540,nectarine,1
2544,neighborhood,1
2545,neighborhoods,1
2546,neighbourhood,1
2547,neil,1
2548,neues,1
2549,newbie,1
2551,newcomers,1
2593,nov,1
2594,november,1
2600,nwqyy,1
2663,ou,1
2652,orchard,1
2654,ordering,1
2655,orders,1
2656,oregon,1
2657,oriental,1
2658,origin,1
2659,originates,1
2660,orinoco,1
2661,oscar,1
2662,ottolenghi,1
2664,outdoor,1
2601,oakham,1
2666,outfitters,1
2669,output,1
2670,ov,1
2671,ovation,1
2672,ow,1
2673,owner,1
2674,owners,1
2675,ownership,1
2676,ox,1
2680,ozedr,1
2646,opportunities,1
2644,operators,1
2642,opera,1
2637,ooh,1
2602,oakley,1
2604,oat,1
2605,oaxaca,1
2606,obscure,1
2607,occasion,1
2609,october,1
2610,octopus,1
2611,oepomjjfyk,1
2612,offee,1
2615,offerings,1
2618,ogi,1
2621,okinawa,1
2622,okubkusbt,1
2623,oldies,1
2624,oliv,1
2627,omar,1
2628,omelette,1
2629,onboard,1
2630,one,1
2632,onio,1
2636,ontario,1
2523,nahm,1
2520,myth,1
2338,marrow,1
2407,mezze,1
2386,melanzane,1
2387,melba,1
2388,melt,1
2389,membership,1
2393,meno,1
2394,menorca,1
2395,mentions,1
2398,merchants,1
2402,meru,1
2405,messy,1
2408,mgzd,1
2384,mek,1
2409,mi,1
2410,mia,1
2411,miami,1
2413,miche,1
2417,michelle,1
2420,midsummer,1
2422,mignonette,1
2423,migrate,1
2425,milanese,1
2426,mile,1
2385,mekong,1
2383,mej,1
2519,myanmar,1
2356,matte,1
2339,mars,1
2340,marsh,1
2341,marshmallow,1
2342,martin,1
2343,martinez,1
2345,martinis,1
2346,masala,1
2347,mascarpone,1
2350,massimiliano,1
2352,masterchef,1
2357,maugham,1
2380,meeting,1
2359,maximum,1
2360,maxine,1
2362,mayo,1
2363,mayonnaise,1
2364,mazzar,1
2365,mcavoy,1
2367,mdd,1
2371,meaning,1
2377,medieval,1
2378,medina,1
2428,mill,1
2429,millennia,1
2430,miller,1
2499,msqhp,1
2482,mos,1
2484,motherland,1
2485,moules,1
2486,mount,1
2490,mouth,1
2491,mouthfuls,1
2494,mowie,1
2495,mozzarella,1
2497,mrs,1
2498,ms,1
2500,muc,1
2431,mimi,1
2502,muhumarra,1
2504,mulligan,1
2505,mum,1
2506,mums,1
2508,mus,1
2512,mushy,1
2515,mutabel,1
2516,mvbweejilx,1
2517,mwhzyy,1
2518,mxt,1
2477,mornay,1
2476,mop,1
2473,monty,1
2472,montr,1
2435,minestrone,1
2436,mingles,1
2437,minos,1
2441,miranda,1
2442,mirazor,1
2445,mistress,1
2446,misty,1
2449,mixture,1
2450,mjjfhuoi,1
2451,mjlb,1
2453,mmm,1
2454,mndvxebtlg,1
2456,mobile,1
2457,modena,1
2458,modernist,1
2462,mole,1
2463,moles,1
2464,molten,1
2465,moment,1
2466,monasteries,1
2471,montpellier,1
2026,juleps,1
2025,julep,1
2024,juillet,1
1565,gardener,1
1550,gain,1
1552,galaktoboureko,1
1554,galettes,1
1555,galetti,1
1557,galvin,1
1558,galway,1
1560,games,1
1561,gammon,1
1562,gang,1
1563,gaps,1
1566,gardeners,1
1547,fxlw,1
1567,gardens,1
1568,gareth,1
1569,garter,1
1570,gary,1
1571,gather,1
1572,gathering,1
1573,gavi,1
1575,gawnll,1
1576,gaz,1
1577,gazette,1
1548,fxyk,1
1546,future,1
1504,fowl,1
1521,fresh,1
1509,franchise,1
1510,francisco,1
1511,frangelico,1
1513,frank,1
1514,frankie,1
1515,frankincense,1
1516,frappes,1
1518,freekeh,1
1519,fregola,1
1520,frenchie,1
1522,freshen,1
1545,fusion,1
1523,fricass,1
1525,fridays,1
1526,fridge,1
1530,fringe,1
1533,fromage,1
1535,frozen,1
1539,fry,1
1540,fs,1
1541,ft,1
1543,fuel,1
1580,gdjcdcvqj,1
1581,gelato,1
1582,gelupo,1
1646,gour,1
1631,goldies,1
1633,golfers,1
1634,goo,1
1635,goodbye,1
1636,goodies,1
1639,goody,1
1641,gooseberries,1
1643,gorilla,1
1644,gouda,1
1645,goujons,1
1647,gourmand,1
1587,geniuses,1
1648,gourme,1
1650,gozfbxtvwx,1
1651,gpxdnzcn,1
1652,gqnjfuskzj,1
1655,grace,1
1656,gracias,1
1657,graham,1
1658,grain,1
1659,grains,1
1660,grana,1
1630,gold,1
1628,gochujang,1
1626,go,1
1625,glyn,1
1588,gentl,1
1589,gentle,1
1590,genuine,1
1591,georgina,1
1592,germain,1
1597,gewurztraminer,1
1598,gey,1
1599,giants,1
1600,gibson,1
1603,giftbox,1
1604,gifts,1
1605,gij,1
1607,gilpin,1
1611,ginspiration,1
1612,give,1
1613,giveaways,1
1615,glamour,1
1618,glaze,1
1622,gloom,1
1623,glory,1
1624,gluten,1
1505,fra,1
1503,fountains,1
1662,grands,1
1392,fellow,1
1371,fav,1
1373,favorites,1
1376,fbhacghkw,1
1377,fbogn,1
1378,fbqgc,1
1379,fdvri,1
1380,fe,1
1382,feasting,1
1384,feat,1
1391,felicitations,1
1394,fenland,1
1369,fatigue,1
1397,ferrand,1
1398,fes,1
1399,festi,1
1404,fgag,1
1405,field,1
1407,fiesta,1
1413,filler,1
1415,fillets,1
1416,filo,1
1417,fils,1
1370,fault,1
1368,father,1
1502,founder,1
1347,fam,1
1333,fabrics,1
1334,facade,1
1337,facilities,1
1338,fact,1
1340,fair,1
1341,fairlie,1
1342,fairy,1
1343,fajitas,1
1345,falafels,1
1346,fall,1
1350,fan,1
1367,fast,1
1353,fandt,1
1354,fandtawards,1
1355,fans,1
1359,farmer,1
1360,farmers,1
1361,farms,1
1362,farmshop,1
1363,farrow,1
1364,fascinating,1
1365,fascination,1
1421,fine,1
1422,finer,1
1423,finesse,1
1486,foot,1
1459,fle,1
1460,fleu,1
1462,flfkdae,1
1464,flies,1
1469,floss,1
1475,foie,1
1476,folds,1
1478,followers,1
1479,fond,1
1485,fool,1
1487,football,1
1425,finger,1
1488,foraging,1
1490,forest,1
1491,forests,1
1494,forgotten,1
1495,form,1
1496,formula,1
1497,fort,1
1499,forward,1
1500,found,1
1501,foundation,1
1458,flavoursome,1
1455,flats,1
1454,flatbreads,1
1453,flatbread,1
1426,fingers,1
1427,fini,1
1428,finis,1
1429,finland,1
1430,fir,1
1432,firehouse,1
1434,fireworks,1
1435,firm,1
1437,fishermen,1
1438,fishing,1
1439,fishmongers,1
1440,fit,1
1442,fixes,1
1445,fjqud,1
1446,fl,1
1447,fla,1
1448,flag,1
1449,flame,1
1450,flaming,1
1451,flamingo,1
1452,flash,1
1661,grandmoth,1
1663,granger,1
2022,juiciness,1
1900,image,1
1884,ib,1
1885,ibbr,1
1886,iberico,1
1889,iconi,1
1894,ides,1
1895,ie,1
1896,ifo,1
1897,ignacio,1
1898,ilios,1
1899,im,1
1903,imagine,1
1882,hyqtobwljh,1
1904,immense,1
1907,inc,1
1908,inca,1
1909,inch,1
1910,inclu,1
1912,indonesia,1
1913,indul,1
1917,inf,1
1919,influences,1
1921,information,1
1883,hzqcho,1
1881,hyman,1
1831,hollywood,1
1859,howard,1
1835,hone,1
1838,honou,1
1839,hoorah,1
1841,hops,1
1842,horizon,1
1843,horlicks,1
1845,horton,1
1846,hospital,1
1849,hostesses,1
1851,hot,1
1861,hr,1
1880,hyma,1
1868,hub,1
1869,hubs,1
1870,hue,1
1872,humidity,1
1873,humphries,1
1875,hurry,1
1876,hut,1
1877,hutongs,1
1878,huts,1
1879,hyers,1
1922,infusions,1
1928,insane,1
1930,insiders,1
1999,jerusalem,1
1985,jar,1
1986,jarlsberg,1
1987,jars,1
1989,jason,1
1991,jazz,1
1992,jb,1
1993,jdwddd,1
1994,jeans,1
1995,jellies,1
1996,jeonju,1
2000,jessica,1
1931,insights,1
2001,jesuit,1
2003,jkdoto,1
2006,john,1
2010,jordi,1
2015,jp,1
2016,jpzshnwsxd,1
2017,jr,1
2018,jsf,1
2019,judge,1
2021,juices,1
1983,january,1
1982,jan,1
1979,jade,1
1978,jackson,1
1933,inspi,1
1934,inspirat,1
1935,inspirati,1
1938,inter,1
1940,interior,1
1945,interviews,1
1946,introduce,1
1948,invites,1
1949,iomcfeqko,1
1950,ip,1
1952,ipaders,1
1954,iphoners,1
1955,ipoh,1
1956,iqkqfr,1
1959,isla,1
1966,istanbul,1
1969,itel,1
1971,iub,1
1972,iv,1
1975,izmir,1
1976,jackfruit,1
1832,hols,1
1827,holida,1
1664,granita,1
1720,hahnemann,1
1706,gunn,1
1707,gutboku,1
1708,gutsy,1
1711,gym,1
1712,gymkh,1
1714,hackne,1
1715,hackney,1
1717,hagf,1
1718,haggis,1
1719,hague,1
1722,hairs,1
1701,guid,1
1723,hairy,1
1724,hake,1
1725,hal,1
1730,hambur,1
1731,hammocks,1
1732,hamper,1
1735,handful,1
1737,handpicke,1
1739,handsome,1
1740,hang,1
1705,gung,1
1699,guest,1
1826,holi,1
1677,greek,1
1665,granny,1
1666,granola,1
1667,grape,1
1668,grapefruit,1
1670,gras,1
1672,gravy,1
1673,graz,1
1674,graze,1
1675,greaat,1
1676,greece,1
1678,greene,1
1697,gua,1
1681,gregory,1
1682,grill,1
1683,grills,1
1686,group,1
1687,grove,1
1688,groves,1
1690,growth,1
1692,gruy,1
1693,gs,1
1695,gsznchif,1
1741,hanout,1
1742,hanover,1
1745,haricot,1
1814,hits,1
1796,hey,1
1797,hf,1
1798,hh,1
1802,highlight,1
1803,highlights,1
1807,hillsides,1
1809,hindu,1
1810,hint,1
1811,histor,1
1812,histories,1
1815,hitting,1
1747,harris,1
1816,hiya,1
1817,hj,1
1818,hnzshcybvk,1
1819,ho,1
1820,hob,1
1821,hochar,1
1822,hokkaido,1
1823,holbox,1
1824,holder,1
1825,hole,1
1794,heroe,1
1792,hermanus,1
1791,herm,1
1789,heritag,1
1748,harrogate,1
1753,hav,1
1755,hazlenut,1
1756,hazlenuts,1
1757,hbcctfs,1
1759,header,1
1761,heady,1
1763,healthiest,1
1767,heartland,1
1771,heaters,1
1773,hedonism,1
1774,hedonists,1
1775,height,1
1776,heights,1
1777,heirloom,1
1778,helen,1
1779,helena,1
1780,helier,1
1781,hell,1
1784,helsinki,1
1785,helston,1
4336,zzenkbswfa,1
