,id,created_at,text
602,1191486915142397955,2019-11-04 22:46:31,b'@mich_lsimmons Thanks for sharing! -KN'
603,1191409107716079616,2019-11-04 17:37:21,"b""RT @RedTableTalk: On today's all-new episode of #RedTableTalk, @justdemi joins us for a healing conversation about compassion, the power of\xe2\x80\xa6"""
604,1190437989840826369,2019-11-02 01:18:28,b'@trapikjam Hi Jamaela. We first recommend updating to the latest version of the app or using a different browser. I\xe2\x80\xa6 https://t.co/QRfSQS95uR'
605,1190437727650627585,2019-11-02 01:17:26,"b""@wprolph Hi William. You can reach out to the Facebook Business Page about what you're experiencing on Business Man\xe2\x80\xa6 https://t.co/zRkK83EBRw"""
606,1190437320404668417,2019-11-02 01:15:49,"b""@lalitharyan4 Hi Lalith. Please learn how to report what you're experiencing when you try to watch videos on Facebo\xe2\x80\xa6 https://t.co/YkZBks8s7Q"""
607,1190437132428595202,2019-11-02 01:15:04,"b'@Tracywagnertips Thanks for sharing, Tracy! -KN'"
608,1190437067152666626,2019-11-02 01:14:48,"b""@CCRISarah You're welcome, Sarah. We're glad we can remind you of your memories! -KN"""
609,1190018696464551936,2019-10-31 21:32:21,"b""@mesunnyofficial Hi Shubham. We first recommend updating to the latest version of the app. If it's still not loadin\xe2\x80\xa6 https://t.co/jFcXJYzkTU"""
610,1190018482391400449,2019-10-31 21:31:30,"b""@AdamMed17 Hi Adam. If you can\xe2\x80\x99t reset your Facebook password because you can't access the email or number on your\xe2\x80\xa6 https://t.co/Ucd9X2kedM"""
611,1190017621846089728,2019-10-31 21:28:05,"b'@jkrillustration Thanks for reaching out, Jessica. You can learn how to turn Instant Replies off for your Page in o\xe2\x80\xa6 https://t.co/PwGlIN6Sd1'"
612,1190017091786686488,2019-10-31 21:25:58,"b""@NicoleMNunn We're glad we can remind you of your memories, Nicole! -KN"""
613,1190015200356909067,2019-10-31 21:18:27,"b'@LAJonesdesign Thanks for sharing, Laura! -KN'"
614,1189956017708138496,2019-10-31 17:23:17,b'Halloween wouldn\xe2\x80\x99t be Halloween without some great friends to freak-out with. Share this card with the people you\xe2\x80\x99r\xe2\x80\xa6 https://t.co/WvadIdawnb'
615,1189701850225946629,2019-10-31 00:33:19,b'@AmyGrauDesign Hi Amy. We first recommend updating to the latest version of the app or using a different browser. I\xe2\x80\xa6 https://t.co/pkfSoxVvco'
616,1189701697716785155,2019-10-31 00:32:42,"b""@devvbot2 Hi Stephen. Reports from people on Facebook help us identify and fix problems when something's not workin\xe2\x80\xa6 https://t.co/oXqaPvxQq4"""
617,1189701425305210880,2019-10-31 00:31:38,"b""@EliteFootyTours Thanks for reaching out. You can learn how to report someone that's pretending to be you on Messen\xe2\x80\xa6 https://t.co/JhlEq38XR5"""
618,1189701259810480129,2019-10-31 00:30:58,"b""@emmarabid Hi there. You can navigate to your Activity Log to find posts and photos that you've untagged yourself f\xe2\x80\xa6 https://t.co/hf1u59DYNX"""
619,1189666905977573377,2019-10-30 22:14:27,b'RT @instagram: Ghosts just wanna have fun \xf0\x9f\x91\xbb #ThisWeekOnInstagram \xf0\x9f\x8e\x83 https://t.co/r0lrqF1bK3 https://t.co/u3Mhogiis8'
620,1189612461277663233,2019-10-30 18:38:07,"b""Earlier today, a networking issue caused some people to have trouble accessing Facebook's family of apps -- we inve\xe2\x80\xa6 https://t.co/z92PL6cmSs"""
621,1189289035061178369,2019-10-29 21:12:56,b'@maryam59250657 Hi Maryam. Please secure your account here: https://t.co/FJO5kjuHeN. -KN'
622,1189288916735741952,2019-10-29 21:12:28,b'@collinsbarmasa1 Hi Collins. You can first try updating to the latest version of the app or using a different brows\xe2\x80\xa6 https://t.co/GrcPxx45qz'
623,1189288590087458816,2019-10-29 21:11:10,"b""@RyanAbenante Hi Ryan. Reports from people on Facebook help us identify and fix problems when something's not worki\xe2\x80\xa6 https://t.co/NbhzV5L0NY"""
624,1189288339079340032,2019-10-29 21:10:10,"b""@arber_alex Thanks for reaching out, Alex. Please fill out this form to report that you're receiving email notifica\xe2\x80\xa6 https://t.co/AFA44P554v"""
625,1189286665522688007,2019-10-29 21:03:31,"b'@AkBeniwal01 Thanks for reaching out, Anil. Here are some things you can try to get back into your account: https://t.co/K2eD7rKWa1. -KN'"
626,1189277379702722560,2019-10-29 20:26:37,"b""@HABLACONISH Hi there. Please keep in mind that you may not be able to create a username for a new Page if you've r\xe2\x80\xa6 https://t.co/U9OB4HPg6H"""
627,1189269131163557889,2019-10-29 19:53:51,b'RT @dominomag: How to navigate Facebook Marketplace like a pro: https://t.co/BZ3CaN93O9 https://t.co/FkL1YFSrY0'
628,1188946393685250049,2019-10-28 22:31:24,"b'@MicheilaSheldan Thanks for sharing, Micheila! -KN'"
629,1188945175831306247,2019-10-28 22:26:34,"b""@SarahPontes0 Hi Sarah. If you're looking for help with your Facebook account, please visit our Help Center: https://t.co/CamesgyVqe. -KN"""
630,1188944988383694849,2019-10-28 22:25:49,"b""@photogenicmaga7 We're happy to hear that! Thanks for being a part of our community. -KN"""
631,1188904709613993984,2019-10-28 19:45:46,b'RT @RichWender: Need help keeping track of the preventive health screenings you need? @AmericanCancer is partnering with @Facebook on a new\xe2\x80\xa6'
632,1187922975342956544,2019-10-26 02:44:42,"b""@IfiokAkpan8 Thanks for reaching out, Ifiok. If you think your brother's account has been hacked, you can direct hi\xe2\x80\xa6 https://t.co/vbH5ReCh3F"""
633,1187922554570395650,2019-10-26 02:43:02,"b""@twiterston Hi there. Please learn how to report what you're experiencing on the Facebook iOS app here: https://t.co/iQpZQmsrqM. -KN"""
634,1187922368708124672,2019-10-26 02:42:17,b'@legsbluetrain Hi Anthony. We first recommend updating to the latest version of the app or using a different browse\xe2\x80\xa6 https://t.co/JOWw91BE0m'
635,1187921561073999872,2019-10-26 02:39:05,"b""@TheParaRiderMD Hi Matthew. You can first try updating to the latest version of the app. If Pages still aren't load\xe2\x80\xa6 https://t.co/HGUCrqzF6f"""
636,1187820017108185089,2019-10-25 19:55:35,b'The story of how fundraising on Facebook started -- with a  bucket of ice\nhttps://t.co/HbhZfWg74O'
637,1187728402322579457,2019-10-25 13:51:32,b'\xf0\x9f\x93\xb0 Introducing Facebook News - a dedicated news tab starting to roll out today in the US https://t.co/Mrkx6CGWaq'
638,1187499587419942915,2019-10-24 22:42:18,"b""@agb0311 Hi Angela. Reports from people on Facebook help us identify and fix problems when something's not working\xe2\x80\xa6 https://t.co/zxjUMWAMM3"""
639,1187499178320171014,2019-10-24 22:40:41,b'@hisokakinky Hi there. You can fill out this form to share your feedback about more chat colors for Messenger: https://t.co/aswjZgOpEl. -KN'
640,1187498631638781955,2019-10-24 22:38:31,"b""@sijwali_amitabh Hi Amitabh. If you're looking for help with your Facebook account, please visit our Help Center:\xe2\x80\xa6 https://t.co/vJ6TrB1nL9"""
641,1186727606672150533,2019-10-22 19:34:44,"b""@Khangat_Harsh Hi there. Reports from people on Facebook help us identify and fix problems when something's not wor\xe2\x80\xa6 https://t.co/DFQSChnpUM"""
642,1186727429127262208,2019-10-22 19:34:02,"b'@pahwa_manav Thanks for reaching out, Manav. If you think your device or browser is infected with malicious softwar\xe2\x80\xa6 https://t.co/rlCWbdpmiC'"
643,1186727259819913217,2019-10-22 19:33:21,"b""@Mayomojo Hi there. You can reach out to the Facebook Business Page about what you're experiencing when you try to\xe2\x80\xa6 https://t.co/8yPI3VTUUo"""
644,1186727114067841026,2019-10-22 19:32:46,b'@MartinE92463415 Hi Martin. Please secure your account here: https://t.co/SJjYFKfgw8. -KN'
645,1186727001853452290,2019-10-22 19:32:20,b'@satyapchamp Hi Satya. You can share your feedback about scheduling posts through this form: https://t.co/cDPOAoLzVh. -KN'
646,1186726778309615616,2019-10-22 19:31:26,"b""@Suekidda We're sorry to hear about this situation, Sue. You can learn how to report an account that's pretending t\xe2\x80\xa6 https://t.co/YlHmzPBMYK"""
647,1186725926882697217,2019-10-22 19:28:03,"b""@KDonohue111 Thanks for sharing, Kathleen! We're glad we can remind you of these memories. -KN"""
648,1186725766194708485,2019-10-22 19:27:25,"b""@TheresaStPierre We're happy to hear that, Theresa! -KN"""
649,1186724600148873216,2019-10-22 19:22:47,b'@BengalsCaptain Thanks for sharing! -KN'
650,1186724537808932865,2019-10-22 19:22:32,b'@Mickeychatterje Hi Akash. Please have your friend secure their account here: https://t.co/LT2aMPh6zO. -KN'
651,1186324897321996288,2019-10-21 16:54:31,"b'We now have over 35,000 employees working on safety and security\n\nSee a full list of updates here:\xe2\x80\xa6 https://t.co/7WenPnwhAp'"
652,1186324887570239488,2019-10-21 16:54:28,b'We\xe2\x80\x99ll also more prominently label content across Facebook and Instagram that has been rated false by third-party fa\xe2\x80\xa6 https://t.co/gon4UkyWXr'
653,1186324881232650243,2019-10-21 16:54:27,b'We\xe2\x80\x99ll begin labeling state-controlled media on their Page and in the Ad Library https://t.co/fBYHEDhJCt'
654,1186324874471436288,2019-10-21 16:54:25,b'We\xe2\x80\x99re updating the Ad Library. \n\nA new U.S. presidential candidate spend tracker will share ad details across natio\xe2\x80\xa6 https://t.co/6ec5VyJcFD'
655,1186324783467655169,2019-10-21 16:54:03,"b'We\xe2\x80\x99re adding more information on who is behind a Page. \n\nYou\xe2\x80\x99ll begin to see Pages\xe2\x80\x99 \xe2\x80\x9cConfirmed Page Owner,\xe2\x80\x9d includi\xe2\x80\xa6 https://t.co/A9OSr5k5mC'"
656,1186324726810984451,2019-10-21 16:53:50,"b'Today, we\xe2\x80\x99re sharing an update on how we\xe2\x80\x99re preparing for the 2020 US elections: https://t.co/T4vdGKI907 https://t.co/rTlJI7bWhG'"
657,1185299499280977926,2019-10-18 20:59:57,b'@chethanmg Hi there. You can find out how to create a Facebook Page and learn about which Page names are allowed in\xe2\x80\xa6 https://t.co/L8313q2HkH'
658,1185299349254950912,2019-10-18 20:59:21,"b""@JHasselroth We're happy to hear that, Jayne! -KN"""
659,1185299193411313666,2019-10-18 20:58:44,b'@gintymoon Hi Nicole. Please secure your account here: https://t.co/IXCrws7RuI. You can also fill out this form to\xe2\x80\xa6 https://t.co/KxeASw603K'
660,1185298970832244736,2019-10-18 20:57:51,"b'@JanaRachelle Thanks for sharing, Jana! -KN'"
661,1185298913538072576,2019-10-18 20:57:37,b'@anupsharma8040 Hi Anup. Please secure your account here: https://t.co/Y69cbtHSLO. -KN'
662,1185298722651017216,2019-10-18 20:56:51,b'@bonpage Hi Bonnie. You can fill out this form to share your feedback with the team: https://t.co/GrjOhlOdFU. -KN'
663,1185298620188450816,2019-10-18 20:56:27,b'@1Tower3Kings Hi there. You can first try updating to the latest version of the app or using a different browser. I\xe2\x80\xa6 https://t.co/EVZG70TRX6'
664,1184961688249831424,2019-10-17 22:37:36,"b'RT @GUPolitics: .@facebook CEO Mark Zuckerberg says ""we are at a crossroads, we can either continue to stand for free expression, or we can\xe2\x80\xa6'"
665,1184879596824514560,2019-10-17 17:11:24,"b'Live from @Georgetown: our CEO, Mark Zuckerberg \xe2\x80\x93 Standing For Voice and Free Expression'"
666,1184599344198180864,2019-10-16 22:37:47,b'@PrinceessJordan Hi Jordan. You can learn how to report what happens when you check who is attending your Facebook\xe2\x80\xa6 https://t.co/MQSDdTq2yQ'
667,1184598633431404545,2019-10-16 22:34:57,"b""@vpattnaik6 Hi there. We're sorry to hear about this situation. Please fill out this form to report the photo of yo\xe2\x80\xa6 https://t.co/Q170v4dO7M"""
668,1184598473871712262,2019-10-16 22:34:19,b'@gibbsmahon Thanks for sharing! -KN'
669,1184598312906821632,2019-10-16 22:33:41,"b""@ednazaid We're glad we can remind you of your memories, Edna! -KN"""
670,1184227652720304131,2019-10-15 22:00:48,"b""@Kevin75339398 Hi Kevin. If you can't access the email on your account, here are some next steps you can take: https://t.co/I9S993yByd. -KN"""
671,1184225954677309443,2019-10-15 21:54:04,"b""@MrsKHutchison Hi Katie. You can learn how to report what you're experiencing in Business Manager here: https://t.co/dIr4HfrsNi. -KN"""
672,1184225741329895425,2019-10-15 21:53:13,"b'@TamsinQuinMusic Thanks for sharing, Tamsin! -KN'"
673,1184225630071803905,2019-10-15 21:52:46,b'@jonkang58 Hi Jon. Please secure your account here: https://t.co/GM4Fn2pcIQ. -KN'
674,1184215903925231616,2019-10-15 21:14:07,b'Happy #HispanicHeritageMonth to our Latinx community!\n#JuntosSomosM\xc3\xa1s #MoreTogether\n\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7\xf0\x9f\x87\xa7\xf0\x9f\x87\xbf\xf0\x9f\x87\xa7\xf0\x9f\x87\xb4\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1\xf0\x9f\x87\xa8\xf0\x9f\x87\xb4\xf0\x9f\x87\xa8\xf0\x9f\x87\xb7\xf0\x9f\x87\xa8\xf0\x9f\x87\xba\xf0\x9f\x87\xa9\xf0\x9f\x87\xb4\xf0\x9f\x87\xaa\xf0\x9f\x87\xa8\xf0\x9f\x87\xb8\xf0\x9f\x87\xbb\xf0\x9f\x87\xac\xf0\x9f\x87\xb9\xf0\x9f\x87\xad\xf0\x9f\x87\xb3\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb5\xf0\x9f\x87\xa6\xe2\x80\xa6 https://t.co/Bec0UbWIAJ'
675,1184191081849614336,2019-10-15 19:35:29,b'RT @GlobalGiving: The devastating #TyphoonHagibis has caused 50+ fatalities and has destroyed 10K+ homes. To support relief and long-term r\xe2\x80\xa6'
676,1184146829912489984,2019-10-15 16:39:39,"b'RT @PortalFacebook: The new family of Portals is available today! So you can feel like the gang is back together again, no matter how far a\xe2\x80\xa6'"
677,1183869801921417216,2019-10-14 22:18:50,"b""@Ankurverma0512 Hi Ankur. Please reach out to the Facebook Business Page for help with your Page's boosted post:\xe2\x80\xa6 https://t.co/g882WFBIa8"""
678,1183869621105025029,2019-10-14 22:18:07,"b""@anuradhaarora4 Hi Anuradha. Reports from people on Facebook help us identify and fix problems when something's not\xe2\x80\xa6 https://t.co/HpCF9WDJqU"""
679,1183864565974609922,2019-10-14 21:58:02,"b""@PGalel We're sorry to hear about this situation, Paola. Learn how to report an account that's pretending to be you\xe2\x80\xa6 https://t.co/1j8JJIquJM"""
680,1183863438935822336,2019-10-14 21:53:33,"b""@BALA_HARINADH55 Hi there. If you're looking for help with your Facebook account, please visit our Help Center: https://t.co/0zClYMBAi9. -KN"""
681,1183862238878322688,2019-10-14 21:48:47,b'@AmyLouise1220 Hi Amy. We first recommend updating to the latest version of the app or using a different browser. I\xe2\x80\xa6 https://t.co/xoQ6cPOerS'
682,1183829557368897536,2019-10-14 19:38:55,b'.@alvasil started @wheeltheworld on @instagram to help empower people with disabilities to explore the world \xe2\x80\x93 he\xe2\x80\x99s\xe2\x80\xa6 https://t.co/jq3MGbBvus'
683,1182788464884043777,2019-10-11 22:41:59,"b'Joe DeRisi and Steve Quake, @czbiohub co-presidents, sat down with our CEO, Mark Zuckerberg to chat about how techn\xe2\x80\xa6 https://t.co/ZR6dyz81Xq'"
684,1182686597919232000,2019-10-11 15:57:12,"b""@drizzleking1 Hi Jon. You can reach out to the Facebook Business Page about what you're experiencing with your Page\xe2\x80\xa6 https://t.co/CsOF4NvhVv"""
685,1182686555867090945,2019-10-11 15:57:02,"b""@Karthi27111995 Hi Karthi. If you're looking for help with your Facebook account, you can visit our Help Center:\xe2\x80\xa6 https://t.co/yVEOYLCVHT"""
686,1182686506655342602,2019-10-11 15:56:51,"b""@THECRAZYv4 We're sorry to hear about this situation. You can learn about our abuse resources and tools in our Help\xe2\x80\xa6 https://t.co/JrhQDEZFzM"""
687,1182686426741334023,2019-10-11 15:56:32,b'@DeboKeDeb Hi Bhaskar. You can fill out this form to share your feedback about the ability to schedule posts: https://t.co/PPpZ4Kl5he. -KN'
688,1182686337360678912,2019-10-11 15:56:10,b'@UdasChandan Hi Chandan. We first recommend updating to the latest version of the app or using a different browser.\xe2\x80\xa6 https://t.co/F8NTDHwIS1'
689,1182686260219072514,2019-10-11 15:55:52,"b""@Ziggy_Zay19 Hi Azalia. If you're having trouble logging into your Facebook account, here are some things you can t\xe2\x80\xa6 https://t.co/serUJlwIi5"""
690,1182390901701779456,2019-10-10 20:22:13,b'@DjSimonmatthews Hi Simon. You can fill out this form to share your feedback about a dark mode for Facebook: https://t.co/kuoYauJZHH. -KN'
691,1182390638182055936,2019-10-10 20:21:10,"b'@Nino_Machaidze Thank you for sharing, Nino! -KN'"
692,1182390500889903104,2019-10-10 20:20:37,b'@ebonyhwillis Hi Hope. We first recommend updating to the latest version of the app or using a different browser. I\xe2\x80\xa6 https://t.co/36Z2F8goOW'
693,1182390444992466965,2019-10-10 20:20:24,"b""@RealRonPurtee Thanks for reaching out, Ron. You can learn how to change your Page's category here: https://t.co/AM1LJQIuQ6. -KN"""
694,1182390410523660288,2019-10-10 20:20:16,"b""@qjiggy Hi Rob. If you're the admin of a group, you can view its Group Insights. Find out more here: https://t.co/HSLPgvF6Nr. -KN"""
695,1182355125957840896,2019-10-10 18:00:03,"b'RT @FacebookGaming: Everyone in chat is someone IRL. When one gamer was struggling to cope, he found a community in @xbitgaming ready to he\xe2\x80\xa6'"
696,1182289022112002048,2019-10-10 13:37:23,"b""In honor of #WorldMentalHealthDay we've worked with \n@WHO to release a #LetsTalk sticker pack on \n@Messenger. Every\xe2\x80\xa6 https://t.co/qFiuoR2W88"""
697,1182098465888899072,2019-10-10 01:00:11,"b'@georgiaredhead1 Thanks for sharing, Karen! -KN'"
698,1182098426475012096,2019-10-10 01:00:01,b'@GigiAtlantis Hi Gigi. You can share your feedback with the team here: https://t.co/d3t99oW3Hk. -KN'
699,1182098367498862593,2019-10-10 00:59:47,b'@MahmoudNabil11 Hi Mahmoud. Please secure your account here: https://t.co/o3UHIOgnYh. -KN'
700,1182098304831758337,2019-10-10 00:59:32,"b""@VIVEKBHAKTA8 We're sorry to hear about this situation, Vivek. Please fill out this form to report what you're expe\xe2\x80\xa6 https://t.co/btmWjbsZNG"""
701,1182098191338086400,2019-10-10 00:59:05,b'@Deexoxodee7 Hi there. We first recommend updating to the latest version of the app or using a different browser. I\xe2\x80\xa6 https://t.co/21xQpSWY3A'
702,1182098140536676352,2019-10-10 00:58:53,b'@missskwhite Hi Sarah. You can learn about why your Page may have been unpublished and next steps to take in our He\xe2\x80\xa6 https://t.co/VZbVhTv4QG'
703,1182098000417558530,2019-10-10 00:58:20,"b""@GauravSpider Hi there. Reports from people on Facebook help us identify and fix problems when something's not work\xe2\x80\xa6 https://t.co/a67FEWsu9u"""
704,1181673749684326401,2019-10-08 20:52:31,b'@iamfrankiejay Hi Frankie. You can fill out this form to share your feedback about a dark mode for Facebook: https://t.co/i0cJEy0RIQ. -KN'
705,1181673679710773250,2019-10-08 20:52:14,"b""@ahmadh07 Hi Adam. Reports from people on Facebook help us identify and fix problems when something's not working c\xe2\x80\xa6 https://t.co/8nclg6JXj4"""
706,1181673619807715328,2019-10-08 20:52:00,"b""@alejandraintria Hi Reina. If you're having trouble logging into your account, here are some next steps you can tak\xe2\x80\xa6 https://t.co/eIPcbQZM0p"""
707,1181673390010257408,2019-10-08 20:51:05,"b""@Shubham80648268 Hi Shubham. If your friend can't access the email on her account, here are some things she can try\xe2\x80\xa6 https://t.co/2GVD7QQw53"""
708,1181673287711166465,2019-10-08 20:50:40,b'@Fast05Girl Hi Jennifer. You can first try updating to the latest version of the app or using a different browser.\xe2\x80\xa6 https://t.co/Y48wRK64YC'
709,1181308611387105280,2019-10-07 20:41:35,b'@debora_ani Hi D\xc3\xa9bora. The team may turn off your Facebook Payments to protect your payment information from unusua\xe2\x80\xa6 https://t.co/TIeAHkH0oL'
710,1181308441706553352,2019-10-07 20:40:54,b'@Sarah_Matsuda Hi Sarah. You can share your feedback about the most recent view of your News Feed through this form\xe2\x80\xa6 https://t.co/lntkMyDx57'
711,1181308395179184129,2019-10-07 20:40:43,"b'@nchace6 Hi Nick. If you think your account was hacked, we can help you secure it. Find out more in our Help Center\xe2\x80\xa6 https://t.co/G6Ddn1PI0o'"
712,1181308317748092930,2019-10-07 20:40:25,b'@kanoj_vora Hi Kanoj. We first recommend updating to the latest version of the app or using a different browser. If\xe2\x80\xa6 https://t.co/uVbr9Jcq7p'
713,1181308267399700481,2019-10-07 20:40:13,b'@_maticop_ Hi there. Please secure your Facebook account here: https://t.co/yDHQgoqdEW. -KN'
714,1181308247753527296,2019-10-07 20:40:08,b'@NickPaquin7 Hi Nick. You can learn how to find Facebook Dating within the Facebook app here: https://t.co/rvv7hQYcBB. -KN'
715,1181308182557347841,2019-10-07 20:39:53,"b""@JayBand28727647 Hi there. You can learn how to report what you're experiencing when you try to ask a question on y\xe2\x80\xa6 https://t.co/YIkXUQATJ2"""
716,1181307843783380993,2019-10-07 20:38:32,"b""@Hassanrazahari Hi Hassan. If you're looking for help with your Facebook account, please visit our Help Center: https://t.co/dIBxzsZkT5. -KN"""
717,1180239329500815361,2019-10-04 21:52:38,"b'@Jay_Miller_Live Happy Faceversary, Jason! Thank you for being a part of our community all these years. -KN'"
718,1180239180858888193,2019-10-04 21:52:03,"b""@farhanknight We're happy to hear that, Farhan! -KN"""
719,1180239145458962432,2019-10-04 21:51:54,"b""@archieprincess1 Thanks for sharing, Nancy! We're glad we can help you stay connected with your loved ones and we h\xe2\x80\xa6 https://t.co/FPyV71VwCF"""
720,1180239048188874752,2019-10-04 21:51:31,"b'@BonnieKeiles Thanks for reaching out, Bonnie. Learn how to claim an unmanaged Page here: https://t.co/2afEHjcfyN. -KN'"
721,1180238967326871552,2019-10-04 21:51:12,b'@GemsyW Hi Gemma. You can learn how to turn check-ins on for your Page in our Help Center: https://t.co/Sxe26U8SIu. -KN'
722,1180238614749499393,2019-10-04 21:49:48,"b""@adijoe1_adj Hi there. Please reach out to the Facebook Business Page about your Page's ad billing: https://t.co/Lp2zzZqafy. -KN"""
723,1179858633645068300,2019-10-03 20:39:53,"b'@Rohatash07 Hi Rohit. Here are some things you can try to get back into your account, so you can reset your passwor\xe2\x80\xa6 https://t.co/6cn4j1DvxO'"
724,1179858384163659776,2019-10-03 20:38:54,"b""@laurenbunting3 Hi there. Reports from people on Facebook help us identify and fix problems when something's not wo\xe2\x80\xa6 https://t.co/eFGXLAsCF9"""
725,1179858257717944321,2019-10-03 20:38:24,b'@lauracorrales98 Hi Laura. You can reach out to the Facebook Business Page for help managing your Pages: https://t.co/lqA3lb8qwj. -KN'
726,1179852286475980800,2019-10-03 20:14:40,"b'RT @instagram: Today, Facebook is launching Threads from Instagram, a new camera-first messaging app that helps you stay connected to your\xe2\x80\xa6'"
727,1179848809964277760,2019-10-03 20:00:51,b'@lauread29 Hi Laura. Please visit this page to secure your account: https://t.co/TPzK69Ixdp. -KN'
728,1179502487067398149,2019-10-02 21:04:41,"b""@HappyNoodleGirl Hi there. You can learn how to report what you're experiencing with group notifications here: https://t.co/wN0mRRxDGI. -KN"""
729,1179502348357509122,2019-10-02 21:04:08,"b""@freya_jones We're sorry to hear about this situation, Freya. Please fill out this form to report photos that viola\xe2\x80\xa6 https://t.co/qBHWn4kovw"""
730,1179502206183231489,2019-10-02 21:03:34,"b""@Ola_mide555 Thanks for reaching out, Olamide. You can learn how to change your Facebook Page's name in our Help Ce\xe2\x80\xa6 https://t.co/UFxOyjyG9T"""
731,1179502139128848384,2019-10-02 21:03:18,b'@GhittaB Hi Ghitta. We first recommend updating to the newest version of the app or using a different browser. If y\xe2\x80\xa6 https://t.co/U9mPpE7qnd'
732,1179502012003704836,2019-10-02 21:02:48,"b""@frankies_2 Hi there. If you're looking for help with your Facebook account, please visit our Help Center: https://t.co/0v2J4nTpxF. -KN"""
733,1179501980521259009,2019-10-02 21:02:40,"b'@RajTiwa32788882 Hi Raj. Here are some things you can try to get back into your account, so you can reset your pass\xe2\x80\xa6 https://t.co/NxJF3iTM3n'"
734,1179501862401302531,2019-10-02 21:02:12,"b""@harishnagarkot7 Hi Harish. If you can't reset your password because you can't access the email on your account, le\xe2\x80\xa6 https://t.co/Q3tKxeUqxW"""
735,1178743757480415234,2019-09-30 18:49:46,b'RT @instagram: We\xe2\x80\x99re making it even easier to shop new product launches from some of your favorite brands and creators. \xf0\x9f\x9b\x8d A new notificatio\xe2\x80\xa6'
736,1178729184732033024,2019-09-30 17:51:52,b'@pvict0ria Hi there. You can fill out this form to share your suggestion about filtering your News Feed: https://t.co/36Hrx6sK2r. -KN'
737,1178728991907336193,2019-09-30 17:51:06,"b""@WhySooSeriousx Hi there. If you think your firend's account was hacked, learn more about the next steps to take in\xe2\x80\xa6 https://t.co/kTIqPcXbQD"""
738,1178727224779956225,2019-09-30 17:44:04,"b""@kuldeepjadon44 Hi Kuldeep. If you can't reset your password because you can't access the email or mobile number on\xe2\x80\xa6 https://t.co/xEb97VIdzV"""
739,1178727167867396098,2019-09-30 17:43:51,"b""@_BrookeDowney Hi Brooke. You can first try updating to the latest version of the app. If you're still unable to vi\xe2\x80\xa6 https://t.co/s6npNiXvWK"""
740,1178727083612225538,2019-09-30 17:43:31,b'@CJschroeder12 Hi there. You can learn more about the basic privacy settings for posts in our Help Center: https://t.co/GFU7zuYgZI. -KN'
741,1178727046844952576,2019-09-30 17:43:22,b'@Hussain69068282 Hi Hussain. Please secure your account here: https://t.co/U9UJNyoirx. -KN'
742,1178727042025771008,2019-09-30 17:43:21,"b'@michel_verdy Thanks for sharing, Michel! -KN'"
743,1177684837802659840,2019-09-27 20:42:00,b'@SMMoiz92 Hi Muhammad. You can first try updating to the latest version of the app or using a different browser. If\xe2\x80\xa6 https://t.co/upUElul6z6'
744,1177684833071435776,2019-09-27 20:41:59,"b""@zaneslade Thanks for reaching out, Zane. If you're having trouble with logging into your Facebook account, here ar\xe2\x80\xa6 https://t.co/ECaIGxM5GN"""
745,1177684831674798081,2019-09-27 20:41:58,b'@amycrea Hi there. You can reach out to the Facebook Business Page about your ad account: https://t.co/cfglQrA5x5. -KN'
746,1177684620005056512,2019-09-27 20:41:08,b'@AlbusUnus Hi Wallace. You can share your feedback about the process of recommending a business on Facebook through\xe2\x80\xa6 https://t.co/yD3dLgFGbb'
747,1177683812337229825,2019-09-27 20:37:55,"b""@ljveloz Hi Vel. You can learn how to report what you're experiencing on the Facebook iPad app here: https://t.co/rsK6QEedLs. -KN"""
748,1177670174431825920,2019-09-27 19:43:44,b'Could an AI be your next personal stylist? \xf0\x9f\xa4\x96\xf0\x9f\x92\x83\xf0\x9f\x91\x9c\xf0\x9f\x91\x92\nhttps://t.co/TNmpQfDt62'
749,1177633100727291904,2019-09-27 17:16:25,"b'@george1048 Thanks for sharing, Eileen! -KN'"
750,1177633030153887744,2019-09-27 17:16:08,"b""@camillesfitness We're happy to hear that, Camille! -KN"""
751,1177631801935847424,2019-09-27 17:11:15,"b'@lisakennedysrq Thanks for sharing, Lisa! -KN'"
752,1177631755064483840,2019-09-27 17:11:04,"b""@Miranda50 You're welcome, Miranda! We're glad we can remind you of your memories. -KN"""
753,1177631655865061378,2019-09-27 17:10:40,"b""@NancyRapoport Hi Nancy. We first recommend updating to the latest version of the app. If you're still unable to vi\xe2\x80\xa6 https://t.co/ZgUz3ltLsr"""
754,1177631574596161536,2019-09-27 17:10:21,b'@x_gillian_x Hi Gillian. Please secure your account here: https://t.co/HBWlqr1mbe. -KN'
755,1177631427501924353,2019-09-27 17:09:46,"b""@schaalla Hi Lauren. You can learn how to report what you're experiencing with Business Manager here: https://t.co/JhHdmuFBOq. -KN"""
756,1177631240188502017,2019-09-27 17:09:01,"b'@Maryam66 Thanks for reaching out, Artemis. You can visit our Help Center here: https://t.co/4HfO7tKp4s. -KN'"
